Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2026,1,3,13:23:58.566,0.192,178,-16.5,-0.6,3.2,7.02,0.29,0.49,0.99980,0.01893,-0.00253,-0.00083,0.083,0.1830
2026,1,3,13:23:58.568,0.194,180,-11.8,3.3,-2.6,6.91,0.28,-0.14,0.99980,0.01873,-0.00250,-0.00090,0.080,0.1640
2026,1,3,13:23:58.570,0.196,182,-13.0,0.2,2.9,7.08,0.09,-0.03,0.99980,0.01850,-0.00247,-0.00083,0.079,0.1640
2026,1,3,13:23:58.572,0.198,184,-9.8,-0.7,-1.2,7.03,-0.01,0.83,0.99980,0.01833,-0.00250,-0.00087,0.080,0.1690
2026,1,3,13:23:58.574,0.200,186,-16.5,2.8,-5.8,7.09,0.32,0.21,0.99983,0.01803,-0.00243,-0.00097,0.080,0.1710
2026,1,3,13:23:58.576,0.202,188,-17.2,1.8,2.4,6.86,0.55,-0.26,0.99983,0.01773,-0.00240,-0.00093,0.080,0.1720
2026,1,3,13:23:58.578,0.204,190,-14.6,-1.6,-1.9,7.12,0.26,0.80,0.99983,0.01750,-0.00243,-0.00097,0.080,0.1750
2026,1,3,13:23:58.580,0.206,192,-15.3,3.9,-4.5,6.85,0.37,0.42,0.99983,0.01723,-0.00237,-0.00103,0.080,0.1640
2026,1,3,13:23:58.582,0.208,194,-9.0,2.2,1.7,6.94,-0.38,-0.25,0.99983,0.01707,-0.00233,-0.00100,0.080,0.1790
2026,1,3,13:23:58.584,0.210,196,-10.4,-1.1,-7.2,6.95,-0.03,0.35,0.99983,0.01687,-0.00233,-0.00113,0.080,0.1740
2026,1,3,13:23:58.586,0.212,198,-12.9,0.3,5.3,7.11,0.02,0.77,0.99983,0.01667,-0.00233,-0.00103,0.079,0.1910
2026,1,3,13:23:58.588,0.214,200,-12.1,3.5,-2.7,7.11,0.43,0.19,0.99983,0.01643,-0.00227,-0.00110,0.079,0.1710
2026,1,3,13:23:58.590,0.216,202,-12.6,-0.2,-5.6,7.00,0.55,-0.39,0.99983,0.01623,-0.00227,-0.00120,0.076,0.1710
2026,1,3,13:23:58.592,0.218,204,-8.5,-0.7,4.8,6.98,0.11,0.15,0.99987,0.01607,-0.00230,-0.00110,0.080,0.1690
2026,1,3,13:23:58.594,0.220,206,-7.3,1.6,-5.5,7.06,-0.24,0.66,0.99987,0.01593,-0.00227,-0.00120,0.079,0.1710
2026,1,3,13:23:58.596,0.222,208,-11.5,0.4,-3.2,6.88,-0.06,-0.38,0.99987,0.01573,-0.00227,-0.00127,0.080,0.1750
2026,1,3,13:23:58.598,0.224,210,-11.9,-0.2,0.7,7.05,0.21,-0.18,0.99987,0.01553,-0.00227,-0.00123,0.080,0.1750
2026,1,3,13:23:58.600,0.226,212,-5.7,0.2,-5.6,7.09,0.31,1.63,0.99987,0.01543,-0.00227,-0.00133,0.080,0.1680
2026,1,3,13:23:58.602,0.228,214,-9.0,7.0,3.7,7.01,0.26,0.14,0.99987,0.01527,-0.00213,-0.00127,0.080,0.1750
2026,1,3,13:23:58.604,0.230,216,1.6,0.4,-3.3,7.09,-0.14,-0.14,0.99987,0.01530,-0.00213,-0.00133,0.080,0.1740
2026,1,3,13:23:58.606,0.232,218,-7.5,-2.8,-2.8,7.10,0.20,0.67,0.99987,0.01517,-0.00217,-0.00140,0.079,0.1830
2026,1,3,13:23:58.608,0.234,220,-6.9,3.7,2.6,7.11,0.06,0.38,0.99987,0.01507,-0.00210,-0.00133,0.079,0.1680
2026,1,3,13:23:58.610,0.236,222,-3.5,2.6,-3.5,7.08,-0.04,-0.27,0.99987,0.01500,-0.00207,-0.00140,0.080,0.1710
2026,1,3,13:23:58.612,0.238,224,-6.0,-2.4,2.9,6.86,0.14,0.16,0.99987,0.01487,-0.00210,-0.00133,0.080,0.1680
2026,1,3,13:23:58.614,0.240,226,-0.8,1.1,0.9,6.97,0.44,0.88,0.99987,0.01487,-0.00207,-0.00133,0.079,0.1680
2026,1,3,13:23:58.616,0.242,228,13.1,6.2,-3.8,7.01,-0.27,0.24,0.99987,0.01510,-0.00197,-0.00140,0.080,0.1740
2026,1,3,13:23:58.618,0.244,230,-1.6,-0.1,6.0,7.07,0.11,0.12,0.99987,0.01507,-0.00197,-0.00130,0.079,0.1740
2026,1,3,13:23:58.620,0.246,232,5.3,-1.9,-2.3,7.09,0.29,0.48,0.99987,0.01517,-0.00200,-0.00133,0.079,0.1720
2026,1,3,13:23:58.622,0.248,234,5.5,3.3,0.3,6.96,0.12,0.14,0.99987,0.01527,-0.00193,-0.00133,0.079,0.1680
2026,1,3,13:23:58.624,0.250,236,1.9,2.3,-2.6,6.99,0.28,-0.44,0.99987,0.01530,-0.00190,-0.00137,0.079,0.1690
2026,1,3,13:23:58.626,0.252,238,7.0,-1.1,-2.6,7.05,-0.48,0.31,0.99987,0.01540,-0.00193,-0.00140,0.079,0.1690
2026,1,3,13:23:58.628,0.254,240,5.9,3.0,0.8,6.97,0.31,-0.56,0.99987,0.01553,-0.00187,-0.00140,0.079,0.1640
2026,1,3,13:23:58.630,0.256,242,6.3,-3.4,-3.4,6.94,0.00,-0.04,0.99987,0.01563,-0.00193,-0.00147,0.082,0.1990
2026,1,3,13:23:58.632,0.258,244,2.5,-0.4,-0.8,7.30,0.22,0.50,0.99987,0.01567,-0.00193,-0.00147,0.079,0.1640
2026,1,3,13:23:58.634,0.260,246,1.4,1.0,0.9,7.02,0.67,-0.55,0.99987,0.01570,-0.00193,-0.00147,0.079,0.1740
2026,1,3,13:23:58.636,0.262,248,2.4,-4.6,-2.7,6.95,0.38,-0.21,0.99987,0.01573,-0.00200,-0.00150,0.079,0.1710
2026,1,3,13:23:58.638,0.264,0,3.4,0.2,0.0,7.12,0.15,0.26,0.99987,0.01580,-0.00200,-0.00150,0.079,0.1690
2026,1,3,13:23:58.640,0.266,2,6.3,-2.0,-2.6,7.05,0.02,-0.54,0.99987,0.01590,-0.00203,-0.00157,0.079,0.1690
2026,1,3,13:23:58.642,0.268,4,0.8,-3.0,-1.2,7.13,0.11,0.00,0.99987,0.01593,-0.00210,-0.00157,0.080,0.1660
2026,1,3,13:23:58.644,0.270,6,1.2,-3.2,-0.2,7.14,-0.06,0.67,0.99987,0.01597,-0.00213,-0.00160,0.080,0.1710
2026,1,3,13:23:58.646,0.272,8,3.0,-0.7,-0.5,7.05,0.44,0.02,0.99987,0.01600,-0.00217,-0.00160,0.080,0.1690
2026,1,3,13:23:58.648,0.274,10,6.1,-0.1,-0.7,7.09,-0.20,-0.04,0.99983,0.01610,-0.00217,-0.00160,0.079,0.1660
2026,1,3,13:23:58.650,0.276,12,3.3,-2.5,0.0,7.07,0.09,0.32,0.99983,0.01617,-0.00220,-0.00160,0.079,0.1740
2026,1,3,13:23:58.652,0.278,14,1.8,-2.5,1.0,7.04,0.07,0.33,0.99983,0.01620,-0.00223,-0.00160,0.082,0.1850
2026,1,3,13:23:58.654,0.280,16,5.1,2.4,0.8,7.12,-0.02,0.20,0.99983,0.01630,-0.00220,-0.00157,0.080,0.1690
2026,1,3,13:23:58.656,0.282,18,1.6,-2.2,0.5,7.02,0.20,0.39,0.99983,0.01633,-0.00223,-0.00157,0.079,0.1750
2026,1,3,13:23:58.658,0.284,20,3.5,-0.2,3.2,7.05,0.10,0.31,0.99983,0.01637,-0.00223,-0.00150,0.079,0.1740
2026,1,3,13:23:58.660,0.286,22,4.7,3.4,2.3,7.15,0.18,-0.03,0.99983,0.01647,-0.00220,-0.00147,0.080,0.1710
2026,1,3,13:23:58.662,0.288,24,1.4,0.4,0.4,7.18,-0.06,0.35,0.99983,0.01650,-0.00217,-0.00147,0.080,0.1660
2026,1,3,13:23:58.664,0.290,26,1.0,0.8,4.2,7.13,0.17,0.13,0.99983,0.01650,-0.00217,-0.00140,0.079,0.1750
2026,1,3,13:23:58.666,0.292,28,4.1,3.0,2.1,7.09,0.25,0.00,0.99983,0.01657,-0.00210,-0.00133,0.080,0.1660
2026,1,3,13:23:58.668,0.294,30,3.5,1.9,5.5,7.07,0.17,0.14,0.99983,0.01663,-0.00210,-0.00123,0.080,0.1690
2026,1,3,13:23:58.670,0.296,32,1.2,1.6,5.0,7.09,0.29,0.11,0.99983,0.01667,-0.00207,-0.00117,0.080,0.1790
2026,1,3,13:23:58.672,0.298,34,3.3,2.3,0.8,7.10,0.33,-0.07,0.99983,0.01673,-0.00203,-0.00113,0.079,0.1880
2026,1,3,13:23:58.674,0.300,36,6.8,1.8,4.6,7.07,0.05,0.23,0.99983,0.01683,-0.00200,-0.00107,0.080,0.1750
2026,1,3,13:23:58.676,0.302,38,3.0,0.9,1.5,7.10,0.33,0.12,0.99983,0.01690,-0.00197,-0.00103,0.073,0.1850
2026,1,3,13:23:58.678,0.304,40,2.8,1.3,-2.0,7.09,0.27,-0.08,0.99983,0.01693,-0.00193,-0.00107,0.079,0.1690
2026,1,3,13:23:58.680,0.306,42,4.0,1.3,4.1,7.12,0.23,0.07,0.99983,0.01703,-0.00193,-0.00100,0.079,0.1720
2026,1,3,13:23:58.682,0.308,44,2.5,-0.9,0.1,7.12,0.26,0.17,0.99983,0.01707,-0.00193,-0.00100,0.080,0.1690
2026,1,3,13:23:58.684,0.310,46,3.4,0.8,-0.8,7.09,0.11,0.38,0.99983,0.01713,-0.00193,-0.00100,0.079,0.1720
2026,1,3,13:23:58.686,0.312,48,2.1,1.4,1.1,7.15,0.22,0.00,0.99983,0.01717,-0.00190,-0.00100,0.079,0.1680
2026,1,3,13:23:58.688,0.314,50,3.5,-0.6,-1.2,7.10,0.15,0.11,0.99983,0.01723,-0.00190,-0.00100,0.079,0.1680
2026,1,3,13:23:58.690,0.316,52,4.0,-0.7,3.4,7.06,0.09,0.25,0.99983,0.01730,-0.00193,-0.00093,0.080,0.1770
2026,1,3,13:23:58.692,0.318,54,2.6,0.8,-0.2,7.13,0.13,0.17,0.99983,0.01733,-0.00190,-0.00097,0.080,0.1690
2026,1,3,13:23:58.694,0.320,56,1.8,-0.9,0.4,7.07,0.08,0.11,0.99983,0.01737,-0.00193,-0.00093,0.080,0.1750
2026,1,3,13:23:58.696,0.322,58,4.1,-0.3,2.1,7.16,0.00,0.34,0.99983,0.01743,-0.00193,-0.00090,0.080,0.1960
2026,1,3,13:23:58.698,0.324,60,3.8,1.8,-1.0,7.07,0.11,0.27,0.99983,0.01750,-0.00190,-0.00093,0.084,0.1750
2026,1,3,13:23:58.700,0.326,62,2.4,1.0,1.8,7.05,0.01,0.32,0.99983,0.01757,-0.00187,-0.00090,0.079,0.1680
2026,1,3,13:23:58.702,0.328,64,1.0,1.9,1.8,7.18,0.08,0.36,0.99983,0.01757,-0.00183,-0.00087,0.079,0.1710
2026,1,3,13:23:58.704,0.330,66,3.7,2.0,0.0,7.13,-0.03,0.32,0.99983,0.01763,-0.00180,-0.00087,0.079,0.1710
2026,1,3,13:23:58.706,0.332,68,4.0,2.5,5.6,7.14,0.06,0.20,0.99983,0.01770,-0.00177,-0.00077,0.080,0.1790
2026,1,3,13:23:58.708,0.334,70,1.1,2.3,1.3,7.11,0.07,0.20,0.99983,0.01773,-0.00173,-0.00073,0.079,0.1750
2026,1,3,13:23:58.710,0.336,72,2.6,3.7,1.9,7.14,0.10,0.17,0.99983,0.01777,-0.00167,-0.00070,0.080,0.1720
2026,1,3,13:23:58.712,0.338,74,1.2,3.8,4.9,7.17,0.10,0.09,0.99983,0.01780,-0.00160,-0.00060,0.079,0.1690
2026,1,3,13:23:58.714,0.340,76,1.7,2.3,1.7,7.11,0.16,0.26,0.99983,0.01783,-0.00157,-0.00057,0.079,0.1790
2026,1,3,13:23:58.716,0.342,78,2.5,3.8,3.8,7.18,0.13,0.15,0.99983,0.01787,-0.00150,-0.00050,0.080,0.1900
2026,1,3,13:23:58.718,0.344,80,3.2,3.2,3.4,7.11,0.19,0.06,0.99983,0.01793,-0.00143,-0.00047,0.082,0.1930
2026,1,3,13:23:58.720,0.346,82,2.5,2.2,3.1,7.14,0.23,-0.08,0.99983,0.01797,-0.00140,-0.00040,0.080,0.1740
2026,1,3,13:23:58.722,0.348,84,2.1,2.2,5.9,7.15,0.26,-0.05,0.99983,0.01800,-0.00137,-0.00030,0.080,0.1750
2026,1,3,13:23:58.724,0.350,86,1.9,1.9,2.7,7.13,0.26,0.25,0.99983,0.01803,-0.00133,-0.00023,0.080,0.1720
2026,1,3,13:23:58.726,0.352,88,1.9,2.1,3.6,7.14,0.25,0.10,0.99983,0.01807,-0.00130,-0.00017,0.080,0.1680
2026,1,3,13:23:58.728,0.354,90,1.4,2.6,3.4,7.17,0.21,0.07,0.99983,0.01810,-0.00123,-0.00010,0.079,0.1680
2026,1,3,13:23:58.730,0.356,92,3.3,2.0,3.2,7.07,0.19,0.20,0.99983,0.01817,-0.00120,-0.00007,0.079,0.1720
2026,1,3,13:23:58.732,0.358,94,0.4,1.8,5.7,7.14,0.21,0.04,0.99983,0.01817,-0.00120,0.00000,0.080,0.1720
2026,1,3,13:23:58.734,0.360,96,1.2,1.3,2.4,7.18,0.18,0.22,0.99983,0.01820,-0.00117,0.00007,0.079,0.1710
2026,1,3,13:23:58.736,0.362,98,3.0,1.4,4.5,7.07,0.08,0.20,0.99980,0.01823,-0.00113,0.00013,0.080,0.1660
2026,1,3,13:23:58.738,0.364,100,0.7,2.7,6.9,7.22,0.12,0.15,0.99980,0.01827,-0.00110,0.00027,0.079,0.1910
2026,1,3,13:23:58.740,0.366,102,2.3,3.4,3.6,7.06,0.14,0.11,0.99980,0.01830,-0.00103,0.00033,0.087,0.1880
2026,1,3,13:23:58.742,0.368,104,3.5,2.9,6.7,7.23,0.08,0.31,0.99980,0.01837,-0.00097,0.00043,0.079,0.1740
2026,1,3,13:23:58.744,0.370,106,0.9,2.0,5.8,7.09,0.05,0.20,0.99980,0.01837,-0.00093,0.00053,0.079,0.1790
2026,1,3,13:23:58.746,0.372,108,-0.1,2.5,6.1,7.11,0.10,0.11,0.99980,0.01837,-0.00090,0.00067,0.079,0.1720
2026,1,3,13:23:58.748,0.374,110,1.6,2.7,7.9,7.14,0.04,0.22,0.99980,0.01840,-0.00087,0.00080,0.080,0.1770
2026,1,3,13:23:58.750,0.376,112,2.4,4.5,4.6,7.10,0.04,0.33,0.99980,0.01843,-0.00080,0.00087,0.079,0.1690
2026,1,3,13:23:58.752,0.378,114,1.8,4.9,8.0,7.22,0.01,0.01,0.99980,0.01847,-0.00070,0.00100,0.079,0.1660
2026,1,3,13:23:58.754,0.380,116,2.6,2.7,8.0,7.07,0.13,0.18,0.99980,0.01853,-0.00067,0.00117,0.080,0.1690
2026,1,3,13:23:58.756,0.382,118,-0.3,3.4,7.1,7.16,0.10,0.19,0.99980,0.01853,-0.00060,0.00127,0.079,0.1710
2026,1,3,13:23:58.758,0.384,120,0.7,3.5,8.1,7.18,0.13,0.17,0.99980,0.01853,-0.00053,0.00143,0.079,0.1770
2026,1,3,13:23:58.760,0.386,122,2.4,4.1,6.8,7.14,0.20,0.07,0.99980,0.01857,-0.00047,0.00153,0.080,0.1820
2026,1,3,13:23:58.762,0.388,124,2.3,4.0,7.9,7.16,0.17,0.12,0.99980,0.01863,-0.00040,0.00170,0.079,0.1680
2026,1,3,13:23:58.764,0.390,126,2.2,4.7,7.7,7.12,0.19,0.07,0.99980,0.01867,-0.00030,0.00183,0.079,0.1720
2026,1,3,13:23:58.766,0.392,128,1.2,2.1,6.5,7.17,0.20,0.20,0.99980,0.01867,-0.00027,0.00193,0.079,0.1680
2026,1,3,13:23:58.768,0.394,130,0.5,2.0,7.9,7.13,0.21,0.08,0.99980,0.01870,-0.00023,0.00207,0.079,0.1710
2026,1,3,13:23:58.770,0.396,132,2.3,3.2,7.0,7.16,0.24,0.06,0.99980,0.01873,-0.00020,0.00220,0.080,0.1690
2026,1,3,13:23:58.772,0.398,134,4.3,2.7,6.8,7.18,0.24,0.12,0.99980,0.01880,-0.00013,0.00233,0.079,0.1790
2026,1,3,13:23:58.774,0.400,136,1.0,2.4,7.6,7.13,0.13,0.07,0.99980,0.01883,-0.00010,0.00247,0.080,0.1710
2026,1,3,13:23:58.776,0.402,138,0.6,3.4,7.1,7.17,0.21,0.13,0.99980,0.01883,-0.00003,0.00260,0.080,0.1750
2026,1,3,13:23:58.778,0.404,140,1.6,3.2,7.1,7.07,0.15,0.00,0.99980,0.01887,0.00000,0.00270,0.079,0.1720
2026,1,3,13:23:58.780,0.406,142,4.2,2.3,7.7,7.18,0.19,0.21,0.99980,0.01893,0.00000,0.00283,0.080,0.1750
2026,1,3,13:23:58.782,0.408,144,0.2,2.7,6.2,7.13,0.24,0.08,0.99980,0.01893,0.00007,0.00297,0.079,0.1720
2026,1,3,13:23:58.784,0.410,146,0.0,3.7,8.4,7.19,0.20,0.12,0.99980,0.01893,0.00013,0.00310,0.079,0.1680
2026,1,3,13:23:58.786,0.412,148,5.5,3.1,6.9,7.15,0.10,0.25,0.99980,0.01903,0.00017,0.00323,0.084,0.1710
2026,1,3,13:23:58.788,0.414,150,-0.7,3.3,6.1,7.18,0.03,0.30,0.99980,0.01903,0.00023,0.00333,0.079,0.1740
2026,1,3,13:23:58.790,0.416,152,-0.6,4.4,8.1,7.17,0.19,0.17,0.99980,0.01900,0.00030,0.00347,0.079,0.1710
2026,1,3,13:23:58.792,0.418,154,1.4,4.6,6.9,7.20,0.12,0.18,0.99980,0.01903,0.00040,0.00360,0.080,0.1690
2026,1,3,13:23:58.794,0.420,156,4.5,3.9,9.0,7.19,0.11,0.13,0.99980,0.01913,0.00047,0.00377,0.079,0.1680
2026,1,3,13:23:58.796,0.422,158,1.9,4.1,8.2,7.17,0.17,0.12,0.99980,0.01917,0.00053,0.00390,0.080,0.1720
2026,1,3,13:23:58.798,0.424,160,-1.0,4.2,6.8,7.14,0.20,0.09,0.99980,0.01913,0.00060,0.00403,0.079,0.1720
2026,1,3,13:23:58.800,0.426,162,1.6,4.3,9.7,7.25,0.10,0.19,0.99980,0.01917,0.00067,0.00420,0.079,0.1740
2026,1,3,13:23:58.802,0.428,164,3.3,4.8,7.4,7.13,0.11,0.12,0.99980,0.01923,0.00073,0.00433,0.080,0.1710
2026,1,3,13:23:58.804,0.430,166,0.1,5.1,8.1,7.13,0.17,0.00,0.99980,0.01923,0.00083,0.00447,0.080,0.1740
2026,1,3,13:23:58.806,0.432,168,1.3,4.1,8.5,7.15,0.19,0.15,0.99980,0.01923,0.00090,0.00463,0.080,0.1740
2026,1,3,13:23:58.808,0.434,170,1.0,4.3,7.7,7.19,0.14,0.08,0.99980,0.01927,0.00097,0.00477,0.080,0.1710
2026,1,3,13:23:58.810,0.436,172,2.0,4.6,9.0,7.11,0.12,-0.21,0.99980,0.01930,0.00107,0.00493,0.080,0.1720
2026,1,3,13:23:58.812,0.438,174,0.3,3.3,7.6,7.21,0.22,0.06,0.99977,0.01930,0.00110,0.00507,0.079,0.1750
2026,1,3,13:23:58.814,0.440,176,2.1,3.6,8.2,7.09,0.26,0.12,0.99977,0.01933,0.00117,0.00520,0.079,0.1690
2026,1,3,13:23:58.816,0.442,178,2.0,4.4,7.8,7.23,0.10,0.35,0.99977,0.01937,0.00123,0.00533,0.080,0.1740
2026,1,3,13:23:58.818,0.444,180,-0.4,3.5,7.4,7.14,0.11,0.16,0.99977,0.01937,0.00130,0.00547,0.080,0.1750
2026,1,3,13:23:58.820,0.446,182,1.2,3.8,9.6,7.15,0.15,0.26,0.99977,0.01940,0.00137,0.00563,0.079,0.1750
2026,1,3,13:23:58.822,0.448,184,0.2,3.8,6.9,7.20,0.13,0.12,0.99977,0.01940,0.00143,0.00577,0.080,0.1770
2026,1,3,13:23:58.824,0.450,186,1.5,5.1,9.2,7.12,0.18,-0.13,0.99977,0.01943,0.00153,0.00593,0.080,0.1680
2026,1,3,13:23:58.826,0.452,188,2.4,4.4,9.9,7.14,0.19,0.22,0.99977,0.01947,0.00160,0.00610,0.081,0.2120
2026,1,3,13:23:58.828,0.454,190,0.9,4.1,8.4,7.12,0.11,0.27,0.99977,0.01947,0.00167,0.00627,0.080,0.1720
2026,1,3,13:23:58.830,0.456,192,1.6,4.7,10.6,7.21,0.09,0.23,0.99977,0.01950,0.00173,0.00643,0.080,0.1740
2026,1,3,13:23:58.832,0.458,194,1.9,4.9,6.2,7.20,0.07,0.29,0.99977,0.01953,0.00183,0.00657,0.080,0.1770
2026,1,3,13:23:58.834,0.460,196,-1.0,5.8,9.9,7.11,0.15,0.00,0.99977,0.01953,0.00193,0.00673,0.080,0.1750
2026,1,3,13:23:58.836,0.462,198,1.6,6.7,11.3,7.20,0.10,0.12,0.99977,0.01957,0.00203,0.00693,0.079,0.1750
2026,1,3,13:23:58.838,0.464,200,3.0,6.5,8.8,7.17,0.10,0.05,0.99977,0.01960,0.00217,0.00710,0.079,0.1750
2026,1,3,13:23:58.840,0.466,202,2.4,5.2,12.5,7.17,0.06,0.16,0.99977,0.01967,0.00223,0.00730,0.080,0.1710
2026,1,3,13:23:58.842,0.468,204,-2.9,4.9,10.6,7.21,0.09,0.20,0.99977,0.01960,0.00233,0.00750,0.079,0.1750
2026,1,3,13:23:58.844,0.470,206,-2.5,5.5,12.0,7.23,0.16,0.14,0.99977,0.01957,0.00243,0.00770,0.080,0.1770
2026,1,3,13:23:58.846,0.472,208,3.1,7.2,13.6,7.17,0.13,0.13,0.99977,0.01960,0.00253,0.00793,0.080,0.1830
2026,1,3,13:23:58.848,0.474,210,0.1,6.9,9.3,7.20,0.18,0.03,0.99977,0.01960,0.00267,0.00810,0.079,0.1660
2026,1,3,13:23:58.850,0.476,212,0.2,6.0,12.7,7.16,0.12,0.03,0.99977,0.01963,0.00277,0.00833,0.080,0.1870
2026,1,3,13:23:58.852,0.478,214,-0.7,4.8,11.9,7.23,0.16,0.08,0.99977,0.01960,0.00283,0.00853,0.079,0.1710
2026,1,3,13:23:58.854,0.480,216,0.9,4.9,10.6,7.18,0.17,0.08,0.99973,0.01963,0.00293,0.00873,0.079,0.1820
2026,1,3,13:23:58.856,0.482,218,0.8,5.8,12.7,7.21,0.28,0.14,0.99973,0.01963,0.00303,0.00897,0.080,0.1770
2026,1,3,13:23:58.858,0.484,220,-0.2,5.2,9.8,7.20,0.10,0.10,0.99973,0.01963,0.00310,0.00913,0.080,0.1690
2026,1,3,13:23:58.860,0.486,222,1.9,5.8,11.8,7.36,0.21,0.44,0.99973,0.01967,0.00320,0.00933,0.079,0.1720
2026,1,3,13:23:58.862,0.488,224,-0.8,6.0,11.5,7.10,0.25,0.20,0.99973,0.01963,0.00330,0.00953,0.080,0.1690
2026,1,3,13:23:58.864,0.490,226,0.5,5.4,7.8,7.31,0.12,0.38,0.99973,0.01967,0.00340,0.00970,0.080,0.1680
2026,1,3,13:23:58.866,0.492,228,2.5,5.5,12.3,7.12,0.18,0.12,0.99973,0.01970,0.00350,0.00990,0.079,0.1740
2026,1,3,13:23:58.868,0.494,230,0.3,5.5,9.9,7.21,0.20,0.11,0.99973,0.01970,0.00360,0.01007,0.080,0.1710
2026,1,3,13:23:58.870,0.496,232,0.5,6.2,7.6,7.18,0.09,0.38,0.99973,0.01973,0.00370,0.01020,0.080,0.1880
2026,1,3,13:23:58.872,0.498,234,-0.4,7.2,12.5,7.06,0.06,0.03,0.99973,0.01970,0.00383,0.01043,0.084,0.1710
2026,1,3,13:23:58.874,0.500,236,0.1,7.2,8.8,7.30,0.11,0.18,0.99973,0.01970,0.00393,0.01060,0.079,0.1720
2026,1,3,13:23:58.876,0.502,238,3.4,7.0,13.9,7.01,0.05,0.05,0.99973,0.01977,0.00407,0.01083,0.080,0.1770
2026,1,3,13:23:58.878,0.504,240,1.3,6.6,11.1,7.33,0.09,0.30,0.99973,0.01980,0.00417,0.01103,0.080,0.1660
2026,1,3,13:23:58.880,0.506,242,-2.1,5.8,6.8,7.11,0.04,0.17,0.99970,0.01977,0.00427,0.01117,0.080,0.1790
2026,1,3,13:23:58.882,0.508,244,-1.9,6.2,14.6,7.25,0.13,0.13,0.99970,0.01973,0.00437,0.01140,0.080,0.1750
2026,1,3,13:23:58.884,0.510,246,1.4,7.4,9.3,7.20,0.09,0.20,0.99970,0.01973,0.00450,0.01157,0.080,0.1770
2026,1,3,13:23:58.886,0.512,248,0.1,7.0,8.9,7.21,0.05,0.01,0.99970,0.01973,0.00463,0.01173,0.080,0.1750
2026,1,3,13:23:58.888,0.514,0,-2.2,7.1,12.1,7.30,0.14,0.22,0.99970,0.01970,0.00473,0.01197,0.080,0.1740
2026,1,3,13:23:58.890,0.516,2,-1.9,6.7,9.4,7.16,0.16,0.00,0.99970,0.01967,0.00487,0.01213,0.079,0.1930
2026,1,3,13:23:58.892,0.518,4,1.9,6.0,13.5,7.17,0.18,0.27,0.99970,0.01970,0.00497,0.01237,0.080,0.1750
2026,1,3,13:23:58.894,0.520,6,-0.3,5.8,9.0,7.16,0.18,0.01,0.99970,0.01970,0.00507,0.01253,0.080,0.1740
2026,1,3,13:23:58.896,0.522,8,-1.9,6.8,10.6,7.26,0.24,0.18,0.99970,0.01967,0.00517,0.01270,0.079,0.1720
2026,1,3,13:23:58.898,0.524,10,1.6,7.1,11.1,7.17,0.26,0.10,0.99970,0.01970,0.00530,0.01290,0.080,0.1720
2026,1,3,13:23:58.900,0.526,12,-0.4,6.2,8.4,7.30,0.25,0.03,0.99970,0.01970,0.00540,0.01307,0.080,0.1740
2026,1,3,13:23:58.902,0.528,14,0.5,6.1,13.2,7.14,0.25,0.06,0.99970,0.01970,0.00550,0.01330,0.079,0.1750
2026,1,3,13:23:58.904,0.530,16,0.5,5.9,8.8,7.18,0.27,0.10,0.99967,0.01970,0.00560,0.01343,0.080,0.1710
2026,1,3,13:23:58.906,0.532,18,0.5,5.1,8.9,7.28,0.12,0.23,0.99967,0.01970,0.00570,0.01360,0.080,0.1710
2026,1,3,13:23:58.908,0.534,20,-0.6,6.7,14.4,7.22,0.19,0.01,0.99967,0.01970,0.00580,0.01387,0.080,0.1820
2026,1,3,13:23:58.910,0.536,22,2.0,7.6,8.5,7.17,0.25,0.13,0.99967,0.01973,0.00593,0.01400,0.080,0.1710
2026,1,3,13:23:58.912,0.538,24,-0.1,6.5,11.6,7.20,0.19,0.08,0.99967,0.01973,0.00603,0.01420,0.080,0.1740
2026,1,3,13:23:58.914,0.540,26,-0.1,6.4,10.5,7.18,0.13,0.16,0.99967,0.01973,0.00617,0.01440,0.080,0.1750
2026,1,3,13:23:58.916,0.542,28,0.5,7.1,9.1,7.28,0.12,0.22,0.99967,0.01973,0.00627,0.01457,0.079,0.1750
2026,1,3,13:23:58.918,0.544,30,0.2,6.5,13.0,7.15,0.12,0.22,0.99967,0.01973,0.00640,0.01480,0.080,0.1710
2026,1,3,13:23:58.920,0.546,32,0.7,6.9,10.3,7.20,0.18,0.26,0.99967,0.01977,0.00650,0.01497,0.079,0.1710
2026,1,3,13:23:58.922,0.548,34,2.0,8.3,10.6,7.21,0.10,0.05,0.99963,0.01980,0.00667,0.01517,0.080,0.1690
2026,1,3,13:23:58.924,0.550,36,-0.5,7.5,15.6,7.22,0.16,0.10,0.99963,0.01977,0.00677,0.01543,0.080,0.1720
2026,1,3,13:23:58.926,0.552,38,0.6,6.4,11.3,7.19,0.12,0.05,0.99963,0.01980,0.00690,0.01563,0.079,0.1750
2026,1,3,13:23:58.928,0.554,40,0.5,7.5,14.6,7.21,0.16,0.04,0.99963,0.01980,0.00700,0.01590,0.080,0.1750
2026,1,3,13:23:58.930,0.556,42,0.4,7.8,17.3,7.20,0.10,0.02,0.99963,0.01980,0.00713,0.01620,0.080,0.1720
